permno,date,ret,vol,shrout
10026,2021-07-12,-0.000938,59961.0,19061.0
10026,2021-07-13,-0.016904,53715.0,19061.0
10026,2021-07-14,0.004956,36462.0,19061.0
10026,2021-07-15,-0.000238,67057.0,19061.0
10026,2021-07-16,-0.004457,42318.0,19061.0
10026,2021-07-19,-0.009849,77409.0,19061.0
10026,2021-07-20,0.013926,83035.0,19061.0
10026,2021-07-21,-0.010048,55719.0,19061.0
10026,2021-07-22,-0.015015,51826.0,19061.0
10026,2021-07-23,0.016159,60392.0,19064.0
10026,2021-07-26,0.045245,91185.0,19064.0
10026,2021-07-27,-0.043573,102262.0,19064.0
10026,2021-07-28,-0.001861,94595.0,19064.0
10026,2021-07-29,-0.007637,65427.0,19064.0
10026,2021-07-30,-0.003878,80342.0,19064.0
10026,2021-08-02,-0.005597,67081.0,19064.0
10026,2021-08-03,0.005934,69104.0,19064.0
10026,2021-08-04,-0.02232,42612.0,19064.0
10026,2021-08-05,0.010326,45632.0,19064.0
10026,2021-08-06,0.008373,41939.0,19064.0
10026,2021-08-09,-0.007815,29279.0,19064.0
10026,2021-08-10,-0.005046,53061.0,19064.0
10026,2021-08-11,0.000247,27496.0,19064.0
10026,2021-08-12,0.003586,34786.0,19064.0
10026,2021-08-13,0.010474,27652.0,19064.0
10026,2021-08-16,-0.000305,35233.0,19064.0
10026,2021-08-17,0.000488,41176.0,19064.0
10026,2021-08-18,-0.01646,55311.0,19064.0
10026,2021-08-19,-0.000248,44988.0,19064.0
10026,2021-08-20,0.001922,47994.0,19064.0
10026,2021-08-23,0.000804,25585.0,19064.0
10026,2021-08-24,0.008162,55972.0,19064.0
10026,2021-08-25,-0.007053,107195.0,19064.0
10026,2021-08-26,-0.007721,52195.0,19064.0
10026,2021-08-27,0.019795,63191.0,19064.0
10026,2021-08-30,-0.011048,51990.0,19064.0
10026,2021-08-31,0.010739,70733.0,19064.0
10026,2021-09-01,-0.012885,56868.0,19064.0
10026,2021-09-02,0.010764,43890.0,19064.0
10026,2021-09-03,-0.015913,53088.0,19064.0
10026,2021-09-07,0.011381,69877.0,19064.0
10026,2021-09-08,0.002583,66729.0,19064.0
10026,2021-09-09,-0.009445,50098.0,19064.0
10026,2021-09-10,-0.005387,56467.0,19064.0
10026,2021-09-13,-0.009276,43642.0,19064.0
10026,2021-09-14,-0.011814,56733.0,19064.0
10026,2021-09-15,-0.010683,70627.0,19064.0
10026,2021-09-16,-0.009384,98595.0,19064.0
10026,2021-09-17,0.004237,350411.0,19064.0
10026,2021-09-20,-0.011353,63220.0,19064.0
10026,2021-09-21,0.009843,49765.0,19064.0
10026,2021-09-22,0.005718,47573.0,19064.0
10026,2021-09-23,-0.005169,41090.0,19064.0
10026,2021-09-24,-0.002078,49432.0,19084.0
10026,2021-09-27,0.002018,45088.0,19084.0
10026,2021-09-28,-0.00039,57377.0,19084.0
10026,2021-09-29,0.008772,34077.0,19084.0
10026,2021-09-30,-0.015652,69292.0,19084.0
10026,2021-10-01,0.005366,76410.0,19084.0
10026,2021-10-04,0.005337,33101.0,19084.0
10026,2021-10-05,0.002525,63354.0,19084.0
10026,2021-10-06,-0.000323,38483.0,19084.0
10026,2021-10-07,0.001744,62054.0,19084.0
10026,2021-10-08,-0.013413,27959.0,19084.0
10026,2021-10-11,-0.000719,30059.0,19084.0
10026,2021-10-12,-0.010008,32920.0,19084.0
10026,2021-10-13,-0.009845,41876.0,19084.0
10026,2021-10-14,0.01815,55308.0,19084.0
10026,2021-10-15,-0.012649,106970.0,19084.0
10026,2021-10-18,-0.00458,32044.0,19084.0
10026,2021-10-19,-0.017138,36262.0,19084.0
10026,2021-10-20,0.004817,32547.0,19084.0
10026,2021-10-21,-0.005402,35172.0,19084.0
10026,2021-10-22,0.007468,33375.0,19084.0
10026,2021-10-25,-0.007614,35526.0,19084.0
10026,2021-10-26,0.004685,48401.0,19084.0
10026,2021-10-27,-0.00784,80176.0,19084.0
10026,2021-10-28,0.01015,40475.0,19084.0
10026,2021-10-29,-0.00499,60951.0,19084.0
10026,2021-11-01,0.024466,63324.0,19084.0
10026,2021-11-02,0.012437,47995.0,19084.0
10026,2021-11-03,0.016989,60334.0,19084.0
10026,2021-11-04,-0.005269,57779.0,19084.0
10026,2021-11-05,0.01266,45258.0,19084.0
10026,2021-11-08,-0.005868,37257.0,19084.0
10026,2021-11-09,-0.002438,31216.0,19084.0
10026,2021-11-10,-0.003023,40623.0,19084.0
10026,2021-11-11,-0.005806,51778.0,19084.0
10026,2021-11-12,0.004802,39699.0,19084.0
10026,2021-11-15,0.013755,59515.0,19084.0
10026,2021-11-16,-0.031533,76915.0,19084.0
10026,2021-11-17,-0.014931,60173.0,19084.0
10026,2021-11-18,-0.009816,65174.0,19084.0
10026,2021-11-19,-0.025221,68220.0,19085.0
10026,2021-11-22,0.020962,57540.0,19085.0
10026,2021-11-23,0.006302,45548.0,19085.0
10026,2021-11-24,0.007003,58474.0,19085.0
10026,2021-11-26,-0.049482,82032.0,19085.0
10026,2021-11-29,0.00408,91534.0,19085.0
10026,2021-11-30,-0.043088,120786.0,19085.0
10026,2021-12-01,-0.011276,78214.0,19085.0
10026,2021-12-02,0.030954,76714.0,19085.0
10026,2021-12-03,0.000287,62208.0,19085.0
10026,2021-12-06,0.014362,111207.0,19085.0
10026,2021-12-07,0.012459,79211.0,19085.0
10026,2021-12-08,0.0172,95227.0,19085.0
10026,2021-12-09,-0.010173,84471.0,19085.0
10026,2021-12-10,0.011875,60991.0,19085.0
10026,2021-12-13,0.012559,66302.0,19085.0
10026,2021-12-14,0.002508,94048.0,19085.0
10026,2021-12-15,0.022852,161110.0,19085.0
10026,2021-12-16,0.01236,152403.0,19085.0
10026,2021-12-17,0.017387,317494.0,19085.0
10026,2021-12-20,-0.008957,115703.0,19089.0
10026,2021-12-21,0.01684,114755.0,19089.0
10026,2021-12-22,-0.000256,54469.0,19089.0
10026,2021-12-23,-0.002558,117959.0,19089.0
10026,2021-12-27,0.009041,42993.0,19089.0
10026,2021-12-28,-0.002097,41877.0,19089.0
10026,2021-12-29,0.010189,80714.0,19089.0
10026,2021-12-30,-0.002206,62157.0,19089.0
10026,2021-12-31,-0.002022,50620.0,19089.0
10026,2022-01-03,0.007344,145804.0,19089.0
10026,2022-01-04,-0.003582,48967.0,19089.0
10026,2022-01-05,-0.003406,62954.0,19089.0
10026,2022-01-06,-0.000316,47349.0,19089.0
10026,2022-01-07,0.004052,45381.0,19089.0
10026,2022-01-10,-0.008071,63153.0,19089.0
10026,2022-01-11,-0.015446,39284.0,19089.0
10026,2022-01-12,-0.015172,74231.0,19089.0
10026,2022-01-13,0.011276,36630.0,19089.0
10026,2022-01-14,-0.000972,50056.0,19089.0
10026,2022-01-18,-0.013821,40651.0,19089.0
10026,2022-01-19,-0.001316,53290.0,19089.0
10026,2022-01-20,-0.005337,36331.0,19089.0
10026,2022-01-21,-0.005829,63655.0,19089.0
10026,2022-01-24,0.01719,87208.0,19089.0
10026,2022-01-25,-0.009367,135148.0,19089.0
10026,2022-01-26,0.001653,132687.0,19089.0
10026,2022-01-27,0.004093,132212.0,19089.0
10026,2022-01-28,-0.01019,74060.0,19110.0
10026,2022-01-31,0.007505,118773.0,19110.0
10026,2022-02-01,-0.017074,155734.0,19110.0
10026,2022-02-02,0.004494,96139.0,19110.0
10026,2022-02-03,-0.000734,124466.0,19110.0
10026,2022-02-04,0.002806,121123.0,19110.0
10026,2022-02-07,0.0004,81421.0,19110.0
10026,2022-02-08,0.027108,105519.0,19110.0
10026,2022-02-09,-0.007782,94749.0,19110.0
10026,2022-02-10,-0.017515,76226.0,19110.0
10026,2022-02-11,0.014901,67396.0,19110.0
10026,2022-02-14,0.011863,99803.0,19110.0
10026,2022-02-15,0.009911,74483.0,19110.0
10026,2022-02-16,-0.004169,50856.0,19110.0
10026,2022-02-17,0.011207,71555.0,19110.0
10026,2022-02-18,0.008535,118864.0,19110.0
10026,2022-02-22,0.009157,71188.0,19110.0
10026,2022-02-23,0.001815,78638.0,19110.0
10026,2022-02-24,-0.016992,110032.0,19110.0
10026,2022-02-25,0.042705,71468.0,19110.0
10026,2022-02-28,-0.002194,57470.0,19110.0
10026,2022-03-01,-0.003909,84297.0,19110.0
10026,2022-03-02,0.004538,68085.0,19110.0
10026,2022-03-03,-0.001465,58512.0,19110.0
10026,2022-03-04,0.000978,63822.0,19110.0
10026,2022-03-07,-0.00739,55099.0,19110.0
10026,2022-03-08,-0.038516,49742.0,19110.0
10026,2022-03-09,-0.007999,62881.0,19110.0
10026,2022-03-10,-0.02232,81067.0,19110.0
10026,2022-03-11,0.010623,78884.0,19110.0
10026,2022-03-14,0.013253,63410.0,19110.0
10026,2022-03-15,0.009536,55452.0,19110.0
10026,2022-03-16,0.013339,101429.0,19110.0
10026,2022-03-17,0.001071,59131.0,19110.0
10026,2022-03-18,-0.020763,116843.0,19110.0
10026,2022-03-21,0.010043,49390.0,19110.0
10026,2022-03-22,-0.007856,45909.0,19110.0
10026,2022-03-23,-0.018347,64474.0,19110.0
10026,2022-03-24,-0.005509,33442.0,19110.0
10026,2022-03-25,0.022618,46945.0,19173.0
10026,2022-03-28,-0.017604,44025.0,19173.0
10026,2022-03-29,0.010437,68861.0,19173.0
10026,2022-03-30,0.0,51224.0,19173.0
10026,2022-03-31,0.007535,83810.0,19173.0
10026,2022-04-01,0.022244,66859.0,19173.0
10026,2022-04-04,-0.020372,57096.0,19173.0
10026,2022-04-05,-0.016418,80225.0,19173.0
10026,2022-04-06,-0.000131,61621.0,19173.0
10026,2022-04-07,0.002553,58966.0,19173.0
10026,2022-04-08,-0.004506,59875.0,19173.0
10026,2022-04-11,0.003739,60670.0,19173.0
10026,2022-04-12,-0.000196,55164.0,19173.0
10026,2022-04-13,0.012288,51725.0,19173.0
10026,2022-04-14,0.008265,69421.0,19173.0
10026,2022-04-18,-0.008774,45709.0,19173.0
10026,2022-04-19,0.014343,35310.0,19173.0
10026,2022-04-20,0.017134,56964.0,19173.0
10026,2022-04-21,-0.005198,49602.0,19173.0
10026,2022-04-22,-0.00661,64118.0,19173.0
10026,2022-04-25,-0.003549,72674.0,19173.0
10026,2022-04-26,-0.041844,66131.0,19173.0
10026,2022-04-27,0.006372,74790.0,19173.0
10026,2022-04-28,0.005012,50827.0,19173.0
10026,2022-04-29,-0.017652,74707.0,19175.0
10026,2022-05-02,-0.019038,99506.0,19175.0
10026,2022-05-03,-0.097038,310347.0,19175.0
10026,2022-05-04,-0.015536,184361.0,19175.0
10026,2022-05-05,-0.049563,133573.0,19175.0
10026,2022-05-06,-0.003627,116502.0,19175.0
10026,2022-05-09,-0.003236,144865.0,19175.0
10026,2022-05-10,0.02248,123376.0,19175.0
10026,2022-05-11,-0.024129,78535.0,19175.0
10026,2022-05-12,0.033835,119634.0,19175.0
10026,2022-05-13,0.026434,107353.0,19175.0
10026,2022-05-16,-0.035564,71766.0,19175.0
10026,2022-05-17,-0.021537,81530.0,19175.0
10026,2022-05-18,-0.0346,116773.0,19175.0
10026,2022-05-19,0.034915,183130.0,19175.0
10026,2022-05-20,0.000163,150542.0,19175.0
10026,2022-05-23,0.012842,125954.0,19175.0
10026,2022-05-24,0.015167,115658.0,19175.0
10026,2022-05-25,0.011621,292489.0,19175.0
10026,2022-05-26,-0.019301,88539.0,19175.0
10026,2022-05-27,0.017689,77709.0,19175.0
10026,2022-05-31,0.003915,107787.0,19175.0
10026,2022-06-01,-0.018094,86436.0,19175.0
10026,2022-06-02,0.008261,86389.0,19175.0
10026,2022-06-03,0.010793,96096.0,19175.0
10026,2022-06-06,-0.00982,97945.0,19175.0
10026,2022-06-07,0.002361,70318.0,19175.0
10026,2022-06-08,-0.003298,71704.0,19175.0
10026,2022-06-09,-0.022217,79739.0,19175.0
10026,2022-06-10,0.009266,49204.0,19175.0
10026,2022-06-13,0.003034,80166.0,19175.0
10026,2022-06-14,-0.012974,76965.0,19175.0
10026,2022-06-15,0.017982,83937.0,19175.0
10026,2022-06-16,0.006123,115503.0,19175.0
10026,2022-06-17,0.047476,251609.0,19175.0
10026,2022-06-21,0.003248,258874.0,19175.0
10026,2022-06-22,0.017318,124199.0,19175.0
10026,2022-06-23,0.005699,175924.0,19175.0
10026,2022-06-24,0.027819,138362.0,19184.0
10026,2022-06-27,-0.001575,118596.0,19184.0
10026,2022-06-28,-0.007458,76400.0,19184.0
10026,2022-06-29,0.000217,74630.0,19184.0
10026,2022-06-30,0.008885,105698.0,19184.0
10026,2022-07-01,0.011456,85035.0,19184.0
10026,2022-07-05,0.010406,108641.0,19184.0
10026,2022-07-06,-0.018006,83827.0,19184.0
10026,2022-07-07,-0.00849,71360.0,19184.0
10026,2022-07-08,-0.020292,67919.0,19184.0
10026,2022-07-11,-0.004113,67891.0,19184.0
10026,2022-07-12,0.003614,71300.0,19184.0
10026,2022-07-13,-0.003821,66161.0,19184.0
10026,2022-07-14,0.000885,41652.0,19184.0
10026,2022-07-15,0.018426,93151.0,19184.0
10026,2022-07-18,-0.02077,69703.0,19184.0
10026,2022-07-19,0.017663,82689.0,19184.0
10026,2022-07-20,0.000508,82400.0,19184.0
10026,2022-07-21,-0.010888,62470.0,19184.0
10026,2022-07-22,-0.005871,66524.0,19184.0
10026,2022-07-25,-0.0031,79011.0,19184.0
10026,2022-07-26,0.00933,67005.0,19184.0
10026,2022-07-27,0.003448,75271.0,19184.0
10026,2022-07-28,0.003582,79295.0,19184.0
10026,2022-07-29,-0.012822,72666.0,19192.0
10026,2022-08-01,0.010774,66621.0,19192.0
10026,2022-08-02,-0.016427,72679.0,19192.0
10026,2022-08-03,0.016776,169813.0,19192.0
10026,2022-08-04,0.02504,134097.0,19192.0
10026,2022-08-05,0.009401,71949.0,19192.0
10026,2022-08-08,-0.011995,84490.0,19192.0
10026,2022-08-09,0.013212,94126.0,19192.0
10026,2022-08-10,0.011489,71966.0,19192.0
10026,2022-08-11,0.006202,61233.0,19192.0
10026,2022-08-12,0.029363,68299.0,19192.0
10026,2022-08-15,0.038079,79104.0,19192.0
10026,2022-08-16,0.022618,72891.0,19192.0
10026,2022-08-17,0.000951,73423.0,19192.0
10026,2022-08-18,-0.007851,71349.0,19192.0
10026,2022-08-19,-0.008168,77235.0,19192.0
10026,2022-08-22,-0.01171,68511.0,19192.0
10026,2022-08-23,-0.01875,55357.0,19192.0
10026,2022-08-24,0.017251,82967.0,19192.0
10026,2022-08-25,0.006979,83959.0,19192.0
10026,2022-08-26,0.000259,59959.0,19192.0
10026,2022-08-29,-0.00136,43877.0,19192.0
10026,2022-08-30,-0.023667,51429.0,19192.0
10026,2022-08-31,-0.010228,70910.0,19192.0
10026,2022-09-01,-0.008186,68852.0,19192.0
10026,2022-09-02,-0.022326,67118.0,19192.0
10026,2022-09-06,-0.026711,99283.0,19192.0
10026,2022-09-07,0.021187,94310.0,19192.0
10026,2022-09-08,-0.005988,45305.0,19192.0
10026,2022-09-09,0.022694,51631.0,19192.0
10026,2022-09-12,0.00226,38163.0,19192.0
10026,2022-09-13,-0.028905,67232.0,19192.0
10026,2022-09-14,-0.004363,73181.0,19192.0
10026,2022-09-15,-0.014701,91188.0,19192.0
10026,2022-09-16,-0.001363,157384.0,19192.0
10026,2022-09-19,0.016748,46772.0,19192.0
10026,2022-09-20,-0.010579,49264.0,19192.0
10026,2022-09-21,0.004593,55697.0,19192.0
10026,2022-09-22,-0.006072,44409.0,19192.0
10026,2022-09-23,-0.018255,53002.0,19219.0
10026,2022-09-26,0.004905,65307.0,19219.0
10026,2022-09-27,-0.021782,59618.0,19219.0
10026,2022-09-28,0.017352,97782.0,19219.0
10026,2022-09-29,-0.038577,83080.0,19219.0
10026,2022-09-30,-0.014238,113120.0,19219.0
10026,2022-10-03,0.003862,96557.0,19219.0
10026,2022-10-04,0.007079,68093.0,19219.0
10026,2022-10-05,0.000611,70162.0,19219.0
10026,2022-10-06,-0.01718,53801.0,19219.0
10026,2022-10-07,0.009323,58918.0,19219.0
10026,2022-10-10,0.025554,49007.0,19219.0
10026,2022-10-11,0.002327,69964.0,19219.0
10026,2022-10-12,0.009285,69542.0,19219.0
10026,2022-10-13,0.02337,62899.0,19219.0
10026,2022-10-14,-0.013774,40743.0,19219.0
10026,2022-10-17,0.022935,58291.0,19219.0
10026,2022-10-18,0.000719,59822.0,19219.0
10026,2022-10-19,-0.010771,54617.0,19219.0
10026,2022-10-20,-0.012921,43285.0,19219.0
10026,2022-10-21,0.019341,39538.0,19219.0
10026,2022-10-24,0.029435,49133.0,19219.0
10026,2022-10-25,-0.003364,85042.0,19219.0
10026,2022-10-26,0.010056,56548.0,19219.0
10026,2022-10-27,0.014063,40089.0,19219.0
10026,2022-10-28,0.026912,45691.0,19219.0
10026,2022-10-31,-0.01317,65888.0,19219.0
10026,2022-11-01,-0.007859,54135.0,19219.0
10026,2022-11-02,-0.009013,43794.0,19219.0
10026,2022-11-03,0.00317,34115.0,19219.0
10026,2022-11-04,0.00941,35981.0,19219.0
10026,2022-11-07,0.019665,48090.0,19219.0
10026,2022-11-08,-0.026493,76586.0,19219.0
10026,2022-11-09,-0.02317,86680.0,19219.0
10026,2022-11-10,0.008491,85574.0,19219.0
10026,2022-11-11,-0.021432,136577.0,19219.0
10026,2022-11-14,-0.018915,98756.0,19219.0
10026,2022-11-15,0.098427,161025.0,19219.0
10026,2022-11-16,0.029891,102151.0,19219.0
10026,2022-11-17,0.003268,65254.0,19219.0
10026,2022-11-18,-0.001724,65031.0,19221.0
10026,2022-11-21,0.020919,92358.0,19221.0
10026,2022-11-22,0.011216,86669.0,19221.0
10026,2022-11-23,-0.006011,103640.0,19221.0
10026,2022-11-25,0.009351,37055.0,19221.0
10026,2022-11-28,0.006485,71904.0,19221.0
10026,2022-11-29,-0.020373,71128.0,19221.0
10026,2022-11-30,0.027437,82133.0,19221.0
10026,2022-12-01,-0.002439,61899.0,19221.0
10026,2022-12-02,0.001222,48453.0,19221.0
10026,2022-12-05,-0.026981,73291.0,19221.0
10026,2022-12-06,-0.008281,63005.0,19221.0
10026,2022-12-07,-0.00601,57493.0,19221.0
10026,2022-12-08,0.019156,72891.0,19221.0
10026,2022-12-09,-0.024166,138796.0,19221.0
10026,2022-12-12,-0.00256,62212.0,19221.0
10026,2022-12-13,0.00802,123117.0,19221.0
10026,2022-12-14,-0.006874,76777.0,19221.0
10026,2022-12-15,-0.018265,89385.0,19229.0
10026,2022-12-16,-0.00457,397765.0,19229.0
10026,2022-12-19,0.01008,64146.0,19229.0
10026,2022-12-20,-0.010044,69332.0,19229.0
10026,2022-12-21,0.016867,74268.0,19229.0
10026,2022-12-22,-0.007386,52263.0,19229.0
10026,2022-12-23,0.001305,74694.0,19229.0
10026,2022-12-27,-0.00854,58019.0,19229.0
10026,2022-12-28,-0.008613,51844.0,19229.0
10026,2022-12-29,0.007693,84356.0,19229.0
10026,2022-12-30,-0.014677,91508.0,19229.0
10026,2023-01-03,0.011823,89954.0,19229.0
10026,2023-01-04,-0.001716,52980.0,19229.0
10026,2023-01-05,-0.010713,60472.0,19229.0
10026,2023-01-06,0.020321,57034.0,19229.0
10026,2023-01-09,-0.019851,63214.0,19229.0
10026,2023-01-10,0.001738,112759.0,19229.0
10026,2023-01-11,0.016815,57350.0,19229.0
10026,2023-01-12,0.000262,70931.0,19229.0
10026,2023-01-13,0.013515,50967.0,19229.0
10026,2023-01-17,-0.001748,67542.0,19229.0
10026,2023-01-18,-0.037673,83522.0,19229.0
10026,2023-01-19,-0.007547,92175.0,19229.0
10026,2023-01-20,-0.02064,98911.0,19229.0
10026,2023-01-23,0.002426,60033.0,19229.0
10026,2023-01-24,0.038382,83272.0,19229.0
10026,2023-01-25,0.011855,117302.0,19229.0
10026,2023-01-26,-0.009873,66781.0,19229.0
10026,2023-01-27,-0.005252,51487.0,19229.0
10026,2023-01-30,-0.003475,73430.0,19229.0
10026,2023-01-31,-0.039029,351006.0,19229.0
10026,2023-02-01,-0.030775,203516.0,19229.0
10026,2023-02-02,0.014256,144762.0,19229.0
10026,2023-02-03,0.002556,136821.0,19229.0
10026,2023-02-06,0.007718,116607.0,19229.0
10026,2023-02-07,0.01075,104728.0,19229.0
10026,2023-02-08,-0.014321,52157.0,19229.0
10026,2023-02-09,-0.006771,52064.0,19229.0
10026,2023-02-10,-0.001278,66977.0,19229.0
10026,2023-02-13,0.020619,67469.0,19229.0
10026,2023-02-14,-0.020063,51724.0,19229.0
10026,2023-02-15,0.00064,52985.0,19229.0
10026,2023-02-16,-0.007957,68135.0,19229.0
10026,2023-02-17,0.020625,54429.0,19229.0
10026,2023-02-21,0.009192,70272.0,19229.0
10026,2023-02-22,0.00883,92482.0,19229.0
10026,2023-02-23,-0.003308,66271.0,19229.0
10026,2023-02-24,-0.006016,50427.0,19229.0
10026,2023-02-27,-0.0016,68968.0,19229.0
10026,2023-02-28,-0.016095,80246.0,19229.0
10026,2023-03-01,-0.004886,76269.0,19229.0
10026,2023-03-02,0.018859,61428.0,19229.0
10026,2023-03-03,0.003283,54493.0,19229.0
10026,2023-03-06,-0.024018,104240.0,19229.0
10026,2023-03-07,-0.003281,87606.0,19229.0
10026,2023-03-08,0.015959,44481.0,19229.0
10026,2023-03-09,-0.006833,67979.0,19229.0
10026,2023-03-10,-0.010852,62835.0,19229.0
10026,2023-03-13,0.005736,51380.0,19229.0
10026,2023-03-14,0.011906,68350.0,19229.0
10026,2023-03-15,0.007257,78486.0,19229.0
10026,2023-03-16,0.003847,94326.0,19229.0
10026,2023-03-17,-0.018814,284692.0,19229.0
10026,2023-03-20,0.019601,85846.0,19229.0
10026,2023-03-21,0.015399,108495.0,19229.0
10026,2023-03-22,-0.00841,111935.0,19229.0
10026,2023-03-23,0.004519,86749.0,19229.0
10026,2023-03-24,0.010104,83272.0,19252.0
10026,2023-03-27,0.002192,52986.0,19252.0
10026,2023-03-28,0.019757,73134.0,19252.0
10026,2023-03-29,-0.022391,87052.0,19252.0
10026,2023-03-30,0.003223,73257.0,19252.0
10026,2023-03-31,0.013124,117741.0,19252.0
10026,2023-04-03,0.029888,71191.0,19252.0
10026,2023-04-04,0.001507,65144.0,19252.0
10026,2023-04-05,-0.004121,41713.0,19252.0
10026,2023-04-06,0.003481,34458.0,19252.0
10026,2023-04-10,-0.001047,76526.0,19252.0
10026,2023-04-11,-0.000197,51474.0,19252.0
10026,2023-04-12,-0.002359,31662.0,19252.0
10026,2023-04-13,-0.004467,38011.0,19252.0
10026,2023-04-14,-0.01841,65195.0,19252.0
10026,2023-04-17,0.000874,38124.0,19252.0
10026,2023-04-18,0.005037,47097.0,19252.0
10026,2023-04-19,0.004076,50236.0,19252.0
10026,2023-04-20,-0.007654,75776.0,19252.0
10026,2023-04-21,0.003756,68231.0,19252.0
10026,2023-04-24,0.008954,47520.0,19252.0
10026,2023-04-25,0.000993,49641.0,19252.0
10026,2023-04-26,-0.009262,67559.0,19252.0
10026,2023-04-27,0.02197,71124.0,19252.0
10026,2023-04-28,0.001046,114493.0,19252.0
10026,2023-05-01,0.010313,125206.0,19252.0
10026,2023-05-02,0.021838,104440.0,19252.0
10026,2023-05-03,-0.012013,79906.0,19252.0
10026,2023-05-04,0.016063,71960.0,19252.0
10026,2023-05-05,0.025383,66716.0,19252.0
10026,2023-05-08,0.004484,51726.0,19252.0
10026,2023-05-09,-0.009906,65533.0,19252.0
10026,2023-05-10,-0.004262,44881.0,19252.0
10026,2023-05-11,-0.003163,37644.0,19252.0
10026,2023-05-12,-0.00784,36018.0,19252.0
10026,2023-05-15,-0.002446,43775.0,19252.0
10026,2023-05-16,-0.002829,40831.0,19252.0
10026,2023-05-17,-0.001954,63997.0,19252.0
10026,2023-05-18,-0.009476,61958.0,19252.0
10026,2023-05-19,0.004337,62511.0,19252.0
10026,2023-05-22,-0.013653,72897.0,19252.0
10026,2023-05-23,0.013198,72255.0,19252.0
10026,2023-05-24,-0.010103,72778.0,19252.0
10026,2023-05-25,0.003274,46527.0,19252.0
10026,2023-05-26,0.00096,44272.0,19252.0
10026,2023-05-30,-0.025376,44112.0,19252.0
10026,2023-05-31,0.009641,103310.0,19252.0
10026,2023-06-01,-0.009094,50204.0,19252.0
10026,2023-06-02,0.0392,50268.0,19252.0
10026,2023-06-05,-0.02971,59994.0,19252.0
10026,2023-06-06,0.011312,61540.0,19252.0
10026,2023-06-07,0.000836,78075.0,19252.0
10026,2023-06-08,0.00122,35568.0,19252.0
10026,2023-06-09,-0.003208,54029.0,19252.0
10026,2023-06-12,-0.003733,50587.0,19252.0
10026,2023-06-13,0.002842,70755.0,19252.0
10026,2023-06-14,-0.012561,63872.0,19252.0
10026,2023-06-15,0.009655,58700.0,19252.0
10026,2023-06-16,0.010403,189866.0,19252.0
10026,2023-06-20,0.001285,59736.0,19252.0
10026,2023-06-21,0.004234,82937.0,19252.0
10026,2023-06-22,0.000511,72545.0,19252.0
10026,2023-06-23,-0.003192,165585.0,19270.0
10026,2023-06-26,-0.000128,50360.0,19270.0
10026,2023-06-27,-0.003395,64784.0,19270.0
10026,2023-06-28,0.0027,74507.0,19270.0
10026,2023-06-29,0.018976,59997.0,19270.0
10026,2023-06-30,-0.003712,52181.0,19270.0
10026,2023-07-03,-0.000884,24680.0,19270.0
10026,2023-07-05,-0.003919,45207.0,19270.0
10026,2023-07-06,-0.002538,39073.0,19270.0
10026,2023-07-07,0.009542,69672.0,19270.0
10026,2023-07-10,-0.008948,49087.0,19270.0
10026,2023-07-11,-0.019964,54127.0,19270.0
10026,2023-07-12,0.022447,67915.0,19270.0
10026,2023-07-13,0.004632,66277.0,19270.0
10026,2023-07-14,-0.001768,50677.0,19270.0
10026,2023-07-17,-0.01025,56226.0,19270.0
10026,2023-07-18,0.007352,54167.0,19270.0
10026,2023-07-19,0.008186,47142.0,19270.0
10026,2023-07-20,0.012841,33847.0,19270.0
10026,2023-07-21,-0.000124,59351.0,19270.0
10026,2023-07-24,-0.002175,30645.0,19270.0
10026,2023-07-25,0.025539,67235.0,19270.0
10026,2023-07-26,-0.007289,47478.0,19270.0
10026,2023-07-27,-0.026738,101784.0,19270.0
10026,2023-07-28,-0.006035,57489.0,19270.0
10026,2023-07-31,0.013978,100129.0,19290.0
10026,2023-08-01,0.063249,146612.0,19290.0
10026,2023-08-02,0.039364,106750.0,19290.0
10026,2023-08-03,-0.012192,77918.0,19290.0
10026,2023-08-04,-0.012628,84975.0,19290.0
10026,2023-08-07,0.006192,52816.0,19290.0
10026,2023-08-08,-0.016277,70446.0,19290.0
10026,2023-08-09,-0.005496,66691.0,19290.0
10026,2023-08-10,0.003175,42404.0,19290.0
10026,2023-08-11,-0.001348,59214.0,19290.0
10026,2023-08-14,-0.012089,65765.0,19290.0
10026,2023-08-15,-0.008672,66814.0,19290.0
10026,2023-08-16,-0.001138,63305.0,19290.0
10026,2023-08-17,-0.022915,63609.0,19290.0
10026,2023-08-18,0.005034,46164.0,19290.0
10026,2023-08-21,-0.012401,46093.0,19290.0
10026,2023-08-22,0.00835,53284.0,19290.0
10026,2023-08-23,-0.003251,72380.0,19290.0
10026,2023-08-24,-0.012308,47435.0,19290.0
10026,2023-08-25,-0.002617,41865.0,19290.0
10026,2023-08-28,-0.004373,35753.0,19290.0
10026,2023-08-29,0.009726,37508.0,19290.0
10026,2023-08-30,0.013982,51709.0,19290.0
10026,2023-08-31,-0.006374,53102.0,19290.0
10026,2023-09-01,0.002961,53121.0,19290.0
10026,2023-09-05,-0.003198,65084.0,19290.0
10026,2023-09-06,0.01018,48052.0,19290.0
10026,2023-09-07,0.018383,54846.0,19290.0
10026,2023-09-08,0.011754,59292.0,19290.0
10026,2023-09-11,0.021398,70262.0,19290.0
10026,2023-09-12,-0.020775,94014.0,19290.0
10026,2023-09-13,0.013986,43715.0,19290.0
